gelE_I_2_5mm15	gelE_I_2_5mm15	gelE_I_2_5mm15	
0.54276	0.501	399.925	
0.711058	0.501	399.93	
0.626909	0.501	399.935	
0.473337	0.501	399.94	
0.591146	0.501	399.945	
0.706851	0.501	399.95	
0.568005	0.501	399.955	
0.41233	0.501	399.96	
0.540657	0.501	399.965	
0.706851	0.501	399.97	
0.591146	0.501	399.975	
0.471234	0.501	399.98	
0.599561	0.501	399.985	
0.725784	0.501	399.99	
0.607976	0.501	399.995	
0.460715	0.501	400	
0.59325	0.5	400.005	
0.719473	0.5	400.01	
0.55959	0.5	400.015	
0.418641	0.5	400.02	
0.584835	0.5	400.025	
0.736303	0.5	400.03	
0.555383	0.5	400.035	
0.401811	0.5	400.04	
0.570109	0.5	400.045	
0.72368	0.5	400.05	
0.59325	0.5	400.055	
0.46913	0.5	400.06	
0.616391	0.5	400.065	
0.765755	0.5	400.07	
0.643739	0.5	400.075	
0.467026	0.5	400.08	
0.584835	0.5	400.085	
0.717369	0.5	400.09	
0.57642	0.5	400.095	
0.422848	0.5	400.1	
0.574316	0.499	400.105	
0.719473	0.499	400.11	
0.549071	0.499	400.115	
0.37867	0.499	400.12	
0.589042	0.499	400.125	
0.761547	0.499	400.13	
0.561694	0.499	400.135	
0.399707	0.499	400.14	
0.561694	0.499	400.145	
0.753133	0.499	400.15	
0.589042	0.499	400.155	
0.458611	0.499	400.16	
0.637428	0.499	400.165	
0.795207	0.499	400.17	
0.641635	0.499	400.175	
0.443885	0.499	400.18	
0.561694	0.499	400.185	
0.721577	0.499	400.19	
0.584835	0.499	400.195	
0.422848	0.499	400.2	
0.568005	0.498	400.205	
0.755236	0.498	400.21	
0.570109	0.498	400.215	
0.399707	0.498	400.22	
0.544864	0.498	400.225	
0.715266	0.498	400.23	
0.525931	0.498	400.235	
0.349218	0.498	400.24	
0.538553	0.498	400.245	
0.772066	0.498	400.25	
0.66688	0.498	400.255	
0.481752	0.498	400.26	
0.645843	0.498	400.265	
0.809933	0.498	400.27	
0.614287	0.498	400.275	
0.357633	0.498	400.28	
0.467026	0.498	400.285	
0.692125	0.498	400.29	
0.57642	0.498	400.295	
0.439678	0.498	400.3	
0.59325	0.497	400.305	
0.780481	0.497	400.31	
0.597457	0.497	400.315	
0.372359	0.497	400.32	
0.511204	0.497	400.325	
0.692125	0.497	400.33	
0.563798	0.497	400.335	
0.414433	0.497	400.34	
0.580627	0.497	400.345	
0.803622	0.497	400.35	
0.668984	0.497	400.355	
0.4523	0.497	400.36	
0.538553	0.497	400.365	
0.68371	0.497	400.37	
0.565901	0.497	400.375	
0.380774	0.497	400.38	
0.546968	0.497	400.385	
0.751029	0.497	400.39	
0.662672	0.497	400.395	
0.488064	0.497	400.4	
0.614287	0.496	400.405	
0.761547	0.496	400.41	
0.601665	0.496	400.415	
0.391292	0.496	400.42	
0.521723	0.496	400.425	
0.711058	0.496	400.43	
0.584835	0.496	400.435	
0.384981	0.496	400.44	
0.530138	0.496	400.445	
0.727888	0.496	400.45	
0.626909	0.496	400.455	
0.460715	0.496	400.46	
0.549071	0.496	400.465	
0.729992	0.496	400.47	
0.616391	0.496	400.475	
0.443885	0.496	400.48	
0.549071	0.496	400.485	
0.738406	0.496	400.49	
0.662672	0.496	400.495	
0.477545	0.496	400.5	
0.544864	0.495	400.505	
0.675295	0.495	400.51	
0.54276	0.495	400.515	
0.353425	0.495	400.52	
0.483856	0.495	400.525	
0.692125	0.495	400.53	
0.614287	0.495	400.535	
0.460715	0.495	400.54	
0.597457	0.495	400.545	
0.759444	0.495	400.55	
0.618494	0.495	400.555	
0.433367	0.495	400.56	
0.549071	0.495	400.565	
0.748925	0.495	400.57	
0.658465	0.495	400.575	
0.479649	0.495	400.58	
0.555383	0.495	400.585	
0.713162	0.495	400.59	
0.610079	0.495	400.595	
0.408122	0.495	400.6	
0.490167	0.494	400.605	
0.65005	0.494	400.61	
0.525931	0.494	400.615	
0.37867	0.494	400.62	
0.544864	0.494	400.625	
0.738406	0.494	400.63	
0.647946	0.494	400.635	
0.464923	0.494	400.64	
0.563798	0.494	400.645	
0.729992	0.494	400.65	
0.599561	0.494	400.655	
0.429159	0.494	400.66	
0.544864	0.494	400.665	
0.736303	0.494	400.67	
0.629013	0.494	400.675	
0.456508	0.494	400.68	
0.549071	0.494	400.685	
0.679502	0.494	400.69	
0.59325	0.494	400.695	
0.456508	0.494	400.7	
0.544864	0.493	400.705	
0.698436	0.493	400.71	
0.574316	0.493	400.715	
0.406018	0.493	400.72	
0.532242	0.493	400.725	
0.704747	0.493	400.73	
0.582731	0.493	400.735	
0.427056	0.493	400.74	
0.570109	0.493	400.745	
0.761547	0.493	400.75	
0.66688	0.493	400.755	
0.500686	0.493	400.76	
0.586938	0.493	400.765	
0.717369	0.493	400.77	
0.589042	0.493	400.775	
0.416537	0.493	400.78	
0.513308	0.493	400.785	
0.700539	0.493	400.79	
0.626909	0.493	400.795	
0.481752	0.493	400.8	
0.580627	0.492	400.805	
0.702643	0.492	400.81	
0.55959	0.492	400.815	
0.366048	0.492	400.82	
0.500686	0.492	400.825	
0.673191	0.492	400.83	
0.570109	0.492	400.835	
0.433367	0.492	400.84	
0.57642	0.492	400.845	
0.761547	0.492	400.85	
0.656361	0.492	400.855	
0.500686	0.492	400.86	
0.597457	0.492	400.865	
0.706851	0.492	400.87	
0.55959	0.492	400.875	
0.408122	0.492	400.88	
0.57642	0.492	400.885	
0.744718	0.492	400.89	
0.671087	0.492	400.895	
0.525931	0.492	400.9	
0.595353	0.491	400.905	
0.685813	0.491	400.91	
0.509101	0.491	400.915	
0.321869	0.491	400.92	
0.504893	0.491	400.925	
0.717369	0.491	400.93	
0.639532	0.491	400.935	
0.50279	0.491	400.94	
0.647946	0.491	400.945	
0.807829	0.491	400.95	
0.647946	0.491	400.955	
0.471234	0.491	400.96	
0.561694	0.491	400.965	
0.696332	0.491	400.97	
0.565901	0.491	400.975	
0.410226	0.491	400.98	
0.534345	0.491	400.985	
0.704747	0.491	400.99	
0.612183	0.491	400.995	
0.481752	0.491	401	
0.595353	0.49	401.005	
0.68371	0.49	401.01	
0.498582	0.49	401.015	
0.359736	0.49	401.02	
0.528034	0.49	401.025	
0.725784	0.49	401.03	
0.629013	0.49	401.035	
0.492271	0.49	401.04	
0.63322	0.49	401.045	
0.765755	0.49	401.05	
0.563798	0.49	401.055	
0.403915	0.49	401.06	
0.521723	0.49	401.065	
0.700539	0.49	401.07	
0.582731	0.49	401.075	
0.477545	0.49	401.08	
0.605872	0.49	401.085	
0.742614	0.49	401.09	
0.580627	0.49	401.095	
0.416537	0.49	401.1	
0.515412	0.489	401.105	
0.643739	0.489	401.11	
0.504893	0.489	401.115	
0.403915	0.489	401.12	
0.614287	0.489	401.125	
0.799414	0.489	401.13	
0.647946	0.489	401.135	
0.454404	0.489	401.14	
0.561694	0.489	401.145	
0.668984	0.489	401.15	
0.504893	0.489	401.155	
0.36184	0.489	401.16	
0.574316	0.489	401.165	
0.784688	0.489	401.17	
0.658465	0.489	401.175	
0.500686	0.489	401.18	
0.610079	0.489	401.185	
0.717369	0.489	401.19	
0.532242	0.489	401.195	
0.355529	0.489	401.2	
0.492271	0.488	401.205	
0.66688	0.488	401.21	
0.540657	0.488	401.215	
0.410226	0.488	401.22	
0.610079	0.488	401.225	
0.788896	0.488	401.23	
0.597457	0.488	401.235	
0.41233	0.488	401.24	
0.55959	0.488	401.245	
0.729992	0.488	401.25	
0.589042	0.488	401.255	
0.429159	0.488	401.26	
0.607976	0.488	401.265	
0.778377	0.488	401.27	
0.641635	0.488	401.275	
0.4523	0.488	401.28	
0.555383	0.488	401.285	
0.694228	0.488	401.29	
0.532242	0.488	401.295	
0.355529	0.488	401.3	
0.494375	0.487	401.305	
0.681606	0.487	401.31	
0.563798	0.487	401.315	
0.429159	0.487	401.32	
0.614287	0.487	401.325	
0.807829	0.487	401.33	
0.645843	0.487	401.335	
0.414433	0.487	401.34	
0.536449	0.487	401.345	
0.685813	0.487	401.35	
0.54276	0.487	401.355	
0.380774	0.487	401.36	
0.589042	0.487	401.365	
0.828866	0.487	401.37	
0.721577	0.487	401.375	
0.477545	0.487	401.38	
0.544864	0.487	401.385	
0.692125	0.487	401.39	
0.509101	0.487	401.395	
0.298729	0.487	401.4	
0.43547	0.486	401.405	
0.675295	0.486	401.41	
0.578524	0.486	401.415	
0.414433	0.486	401.42	
0.607976	0.486	401.425	
0.784688	0.486	401.43	
0.599561	0.486	401.435	
0.384981	0.486	401.44	
0.506997	0.486	401.445	
0.721577	0.486	401.45	
0.622702	0.486	401.455	
0.450197	0.486	401.46	
0.610079	0.486	401.465	
0.805726	0.486	401.47	
0.637428	0.486	401.475	
0.3955	0.486	401.48	
0.471234	0.486	401.485	
0.652154	0.486	401.49	
0.555383	0.486	401.495	
0.389189	0.486	401.5	
0.538553	0.485	401.505	
0.732095	0.485	401.51	
0.582731	0.485	401.515	
0.384981	0.485	401.52	
0.513308	0.485	401.525	
0.713162	0.485	401.53	
0.589042	0.485	401.535	
0.416537	0.485	401.54	
0.607976	0.485	401.545	
0.8478	0.485	401.55	
0.706851	0.485	401.555	
0.46913	0.485	401.56	
0.551175	0.485	401.565	
0.694228	0.485	401.57	
0.532242	0.485	401.575	
0.30504	0.485	401.58	
0.43547	0.485	401.585	
0.685813	0.485	401.59	
0.63322	0.485	401.595	
0.511204	0.485	401.6	
0.654258	0.484	401.605	
0.81414	0.484	401.61	
0.63322	0.484	401.615	
0.391292	0.484	401.62	
0.454404	0.484	401.625	
0.635324	0.484	401.63	
0.525931	0.484	401.635	
0.397603	0.484	401.64	
0.57642	0.484	401.645	
0.793103	0.484	401.65	
0.708954	0.484	401.655	
0.488064	0.484	401.66	
0.532242	0.484	401.665	
0.675295	0.484	401.67	
0.549071	0.484	401.675	
0.393396	0.484	401.68	
0.534345	0.484	401.685	
0.748925	0.484	401.69	
0.673191	0.484	401.695	
0.488064	0.484	401.7	
0.534345	0.483	401.705	
0.660569	0.483	401.71	
0.488064	0.483	401.715	
0.30504	0.483	401.72	
0.467026	0.483	401.725	
0.715266	0.483	401.73	
0.656361	0.483	401.735	
0.509101	0.483	401.74	
0.618494	0.483	401.745	
0.753133	0.483	401.75	
0.59325	0.483	401.755	
0.374463	0.483	401.76	
0.464923	0.483	401.765	
0.656361	0.483	401.77	
0.607976	0.483	401.775	
0.494375	0.483	401.78	
0.586938	0.483	401.785	
0.759444	0.483	401.79	
0.641635	0.483	401.795	
0.4523	0.483	401.8	
0.509101	0.482	401.805	
0.641635	0.482	401.81	
0.513308	0.482	401.815	
0.376566	0.482	401.82	
0.54276	0.482	401.825	
0.736303	0.482	401.83	
0.658465	0.482	401.835	
0.494375	0.482	401.84	
0.599561	0.482	401.845	
0.748925	0.482	401.85	
0.626909	0.482	401.855	
0.456508	0.482	401.86	
0.530138	0.482	401.865	
0.668984	0.482	401.87	
0.574316	0.482	401.875	
0.420744	0.482	401.88	
0.538553	0.482	401.885	
0.690021	0.482	401.89	
0.591146	0.482	401.895	
0.437574	0.482	401.9	
0.528034	0.481	401.905	
0.671087	0.481	401.91	
0.54276	0.481	401.915	
0.374463	0.481	401.92	
0.532242	0.481	401.925	
0.732095	0.481	401.93	
0.654258	0.481	401.935	
0.496478	0.481	401.94	
0.618494	0.481	401.945	
0.72368	0.481	401.95	
0.55959	0.481	401.955	
0.36184	0.481	401.96	
0.456508	0.481	401.965	
0.616391	0.481	401.97	
0.538553	0.481	401.975	
0.445989	0.481	401.98	
0.57642	0.481	401.985	
0.729992	0.481	401.99	
0.603768	0.481	401.995	
0.433367	0.481	402	
0.492271	0.48	402.005	
0.591146	0.48	402.01	
0.462819	0.48	402.015	
0.366048	0.48	402.02	
0.584835	0.48	402.025	
0.780481	0.48	402.03	
0.656361	0.48	402.035	
0.496478	0.48	402.04	
0.59325	0.48	402.045	
0.715266	0.48	402.05	
0.540657	0.48	402.055	
0.393396	0.48	402.06	
0.528034	0.48	402.065	
0.673191	0.48	402.07	
0.574316	0.48	402.075	
0.458611	0.48	402.08	
0.580627	0.48	402.085	
0.715266	0.48	402.09	
0.565901	0.48	402.095	
0.427056	0.48	402.1	
0.544864	0.479	402.105	
0.654258	0.479	402.11	
0.494375	0.479	402.115	
0.36184	0.479	402.12	
0.595353	0.479	402.125	
0.795207	0.479	402.13	
0.645843	0.479	402.135	
0.458611	0.479	402.14	
0.591146	0.479	402.145	
0.700539	0.479	402.15	
0.492271	0.479	402.155	
0.332388	0.479	402.16	
0.517516	0.479	402.165	
0.717369	0.479	402.17	
0.614287	0.479	402.175	
0.46913	0.479	402.18	
0.603768	0.479	402.185	
0.734199	0.479	402.19	
0.563798	0.479	402.195	
0.376566	0.479	402.2	
0.509101	0.478	402.205	
0.677399	0.478	402.21	
0.521723	0.478	402.215	
0.366048	0.478	402.22	
0.582731	0.478	402.225	
0.769962	0.478	402.23	
0.586938	0.478	402.235	
0.389189	0.478	402.24	
0.540657	0.478	402.245	
0.711058	0.478	402.25	
0.580627	0.478	402.255	
0.414433	0.478	402.26	
0.553279	0.478	402.265	
0.700539	0.478	402.27	
0.553279	0.478	402.275	
0.387085	0.478	402.28	
0.557486	0.478	402.285	
0.763651	0.478	402.29	
0.647946	0.478	402.295	
0.488064	0.478	402.3	
0.578524	0.477	402.305	
0.702643	0.477	402.31	
0.481752	0.477	402.315	
0.25455	0.477	402.32	
0.448093	0.477	402.325	
0.696332	0.477	402.33	
0.612183	0.477	402.335	
0.500686	0.477	402.34	
0.679502	0.477	402.345	
0.822555	0.477	402.35	
0.603768	0.477	402.355	
0.36184	0.477	402.36	
0.460715	0.477	402.365	
0.620598	0.477	402.37	
0.530138	0.477	402.375	
0.41233	0.477	402.38	
0.614287	0.477	402.385	
0.803622	0.477	402.39	
0.637428	0.477	402.395	
0.433367	0.477	402.4	
0.506997	0.476	402.405	
0.63322	0.476	402.41	
0.46913	0.476	402.415	
0.336596	0.476	402.42	
0.578524	0.476	402.425	
0.837281	0.476	402.43	
0.704747	0.476	402.435	
0.467026	0.476	402.44	
0.563798	0.476	402.445	
0.694228	0.476	402.45	
0.511204	0.476	402.455	
0.336596	0.476	402.46	
0.515412	0.476	402.465	
0.755236	0.476	402.47	
0.677399	0.476	402.475	
0.513308	0.476	402.48	
0.614287	0.476	402.485	
0.713162	0.476	402.49	
0.546968	0.476	402.495	
0.355529	0.476	402.5	
0.490167	0.475	402.505	
0.68371	0.475	402.51	
0.570109	0.475	402.515	
0.416537	0.475	402.52	
0.605872	0.475	402.525	
0.795207	0.475	402.53	
0.582731	0.475	402.535	
0.328181	0.475	402.54	
0.481752	0.475	402.545	
0.685813	0.475	402.55	
0.610079	0.475	402.555	
0.471234	0.475	402.56	
0.631117	0.475	402.565	
0.81414	0.475	402.57	
0.664776	0.475	402.575	
0.429159	0.475	402.58	
0.467026	0.475	402.585	
0.622702	0.475	402.59	
0.519619	0.475	402.595	
0.410226	0.475	402.6	
0.565901	0.474	402.605	
0.759444	0.474	402.61	
0.610079	0.474	402.615	
0.408122	0.474	402.62	
0.523827	0.474	402.625	
0.690021	0.474	402.63	
0.525931	0.474	402.635	
0.334492	0.474	402.64	
0.492271	0.474	402.645	
0.763651	0.474	402.65	
0.675295	0.474	402.655	
0.504893	0.474	402.66	
0.601665	0.474	402.665	
0.759444	0.474	402.67	
0.586938	0.474	402.675	
0.334492	0.474	402.68	
0.408122	0.474	402.685	
0.607976	0.474	402.69	
0.582731	0.474	402.695	
0.477545	0.474	402.7	
0.63322	0.473	402.705	
0.809933	0.473	402.71	
0.629013	0.473	402.715	
0.380774	0.473	402.72	
0.454404	0.473	402.725	
0.610079	0.473	402.73	
0.479649	0.473	402.735	
0.353425	0.473	402.74	
0.532242	0.473	402.745	
0.803622	0.473	402.75	
0.721577	0.473	402.755	
0.506997	0.473	402.76	
0.568005	0.473	402.765	
0.671087	0.473	402.77	
0.494375	0.473	402.775	
0.326077	0.473	402.78	
0.483856	0.473	402.785	
0.759444	0.473	402.79	
0.732095	0.473	402.795	
0.580627	0.473	402.8	
0.643739	0.472	402.805	
0.721577	0.472	402.81	
0.515412	0.472	402.815	
0.269276	0.472	402.82	
0.401811	0.472	402.825	
0.63322	0.472	402.83	
0.580627	0.472	402.835	
0.462819	0.472	402.84	
0.618494	0.472	402.845	
0.805726	0.472	402.85	
0.629013	0.472	402.855	
0.393396	0.472	402.86	
0.467026	0.472	402.865	
0.664776	0.472	402.87	
0.612183	0.472	402.875	
0.479649	0.472	402.88	
0.620598	0.472	402.885	
0.81414	0.472	402.89	
0.692125	0.472	402.895	
0.464923	0.472	402.9	
0.471234	0.471	402.905	
0.572212	0.471	402.91	
0.43547	0.471	402.915	
0.28821	0.471	402.92	
0.467026	0.471	402.925	
0.711058	0.471	402.93	
0.626909	0.471	402.935	
0.43547	0.471	402.94	
0.549071	0.471	402.945	
0.700539	0.471	402.95	
0.595353	0.471	402.955	
0.437574	0.471	402.96	
0.563798	0.471	402.965	
0.715266	0.471	402.97	
0.586938	0.471	402.975	
0.433367	0.471	402.98	
0.519619	0.471	402.985	
0.677399	0.471	402.99	
0.610079	0.471	402.995	
0.458611	0.471	403	
0.521723	0.47	403.005	
0.639532	0.47	403.01	
0.483856	0.47	403.015	
0.311351	0.47	403.02	
0.46913	0.47	403.025	
0.662672	0.47	403.03	
0.597457	0.47	403.035	
0.488064	0.47	403.04	
0.620598	0.47	403.045	
0.755236	0.47	403.05	
0.595353	0.47	403.055	
0.384981	0.47	403.06	
0.48596	0.47	403.065	
0.647946	0.47	403.07	
0.582731	0.47	403.075	
0.492271	0.47	403.08	
0.637428	0.47	403.085	
0.782585	0.47	403.09	
0.624805	0.47	403.095	
0.410226	0.47	403.1	
0.4523	0.469	403.105	
0.546968	0.469	403.11	
0.414433	0.469	403.115	
0.311351	0.469	403.12	
0.538553	0.469	403.125	
0.751029	0.469	403.13	
0.68371	0.469	403.135	
0.540657	0.469	403.14	
0.637428	0.469	403.145	
0.711058	0.469	403.15	
0.563798	0.469	403.155	
0.389189	0.469	403.16	
0.513308	0.469	403.165	
0.66688	0.469	403.17	
0.599561	0.469	403.175	
0.481752	0.469	403.18	
0.599561	0.469	403.185	
0.717369	0.469	403.19	
0.568005	0.469	403.195	
0.389189	0.469	403.2	
0.494375	0.468	403.205	
0.629013	0.468	403.21	
0.511204	0.468	403.215	
0.393396	0.468	403.22	
0.591146	0.468	403.225	
0.782585	0.468	403.23	
0.641635	0.468	403.235	
0.458611	0.468	403.24	
0.563798	0.468	403.245	
0.687917	0.468	403.25	
0.530138	0.468	403.255	
0.374463	0.468	403.26	
0.511204	0.468	403.265	
0.685813	0.468	403.27	
0.584835	0.468	403.275	
0.445989	0.468	403.28	
0.57642	0.468	403.285	
0.68371	0.468	403.29	
0.530138	0.468	403.295	
0.380774	0.468	403.3	
0.515412	0.467	403.305	
0.685813	0.467	403.31	
0.570109	0.467	403.315	
0.441782	0.467	403.32	
0.618494	0.467	403.325	
0.763651	0.467	403.33	
0.568005	0.467	403.335	
0.336596	0.467	403.34	
0.437574	0.467	403.345	
0.616391	0.467	403.35	
0.525931	0.467	403.355	
0.424952	0.467	403.36	
0.610079	0.467	403.365	
0.784688	0.467	403.37	
0.626909	0.467	403.375	
0.420744	0.467	403.38	
0.506997	0.467	403.385	
0.626909	0.467	403.39	
0.496478	0.467	403.395	
0.3955	0.467	403.4	
0.580627	0.466	403.405	
0.746821	0.466	403.41	
0.565901	0.466	403.415	
0.359736	0.466	403.42	
0.477545	0.466	403.425	
0.616391	0.466	403.43	
0.441782	0.466	403.435	
0.298729	0.466	403.44	
0.523827	0.466	403.445	
0.793103	0.466	403.45	
0.68371	0.466	403.455	
0.513308	0.466	403.46	
0.599561	0.466	403.465	
0.72368	0.466	403.47	
0.540657	0.466	403.475	
0.340803	0.466	403.48	
0.467026	0.466	403.485	
0.68371	0.466	403.49	
0.591146	0.466	403.495	
0.445989	0.466	403.5	
0.574316	0.465	403.505	
0.687917	0.465	403.51	
0.473337	0.465	403.515	
0.279795	0.465	403.52	
0.456508	0.465	403.525	
0.679502	0.465	403.53	
0.57642	0.465	403.535	
0.431263	0.465	403.54	
0.631117	0.465	403.545	
0.824659	0.465	403.55	
0.63322	0.465	403.555	
0.410226	0.465	403.56	
0.521723	0.465	403.565	
0.687917	0.465	403.57	
0.572212	0.465	403.575	
0.406018	0.465	403.58	
0.530138	0.465	403.585	
0.729992	0.465	403.59	
0.59325	0.465	403.595	
0.397603	0.465	403.6	
0.477545	0.464	403.605	
0.614287	0.464	403.61	
0.481752	0.464	403.615	
0.330284	0.464	403.62	
0.54276	0.464	403.625	
0.772066	0.464	403.63	
0.645843	0.464	403.635	
0.471234	0.464	403.64	
0.610079	0.464	403.645	
0.761547	0.464	403.65	
0.591146	0.464	403.655	
0.382877	0.464	403.66	
0.494375	0.464	403.665	
0.687917	0.464	403.67	
0.578524	0.464	403.675	
0.3955	0.464	403.68	
0.534345	0.464	403.685	
0.708954	0.464	403.69	
0.55959	0.464	403.695	
0.372359	0.464	403.7	
0.46913	0.463	403.705	
0.637428	0.463	403.71	
0.521723	0.463	403.715	
0.374463	0.463	403.72	
0.55959	0.463	403.725	
0.772066	0.463	403.73	
0.652154	0.463	403.735	
0.448093	0.463	403.74	
0.546968	0.463	403.745	
0.679502	0.463	403.75	
0.551175	0.463	403.755	
0.359736	0.463	403.76	
0.50279	0.463	403.765	
0.706851	0.463	403.77	
0.605872	0.463	403.775	
0.43547	0.463	403.78	
0.519619	0.463	403.785	
0.664776	0.463	403.79	
0.536449	0.463	403.795	
0.37867	0.463	403.8	
0.521723	0.462	403.805	
0.702643	0.462	403.81	
0.597457	0.462	403.815	
0.408122	0.462	403.82	
0.532242	0.462	403.825	
0.694228	0.462	403.83	
0.519619	0.462	403.835	
0.347114	0.462	403.84	
0.479649	0.462	403.845	
0.690021	0.462	403.85	
0.603768	0.462	403.855	
0.467026	0.462	403.86	
0.589042	0.462	403.865	
0.755236	0.462	403.87	
0.622702	0.462	403.875	
0.416537	0.462	403.88	
0.496478	0.462	403.885	
0.652154	0.462	403.89	
0.549071	0.462	403.895	
0.410226	0.462	403.9	
0.498582	0.461	403.905	
0.647946	0.461	403.91	
0.504893	0.461	403.915	
0.351322	0.461	403.92	
0.475441	0.461	403.925	
0.662672	0.461	403.93	
0.570109	0.461	403.935	
0.427056	0.461	403.94	
0.589042	0.461	403.945	
0.767859	0.461	403.95	
0.656361	0.461	403.955	
0.454404	0.461	403.96	
0.528034	0.461	403.965	
0.679502	0.461	403.97	
0.532242	0.461	403.975	
0.368151	0.461	403.98	
0.481752	0.461	403.985	
0.637428	0.461	403.99	
0.561694	0.461	403.995	
0.445989	0.461	404	
0.574316	0.46	404.005	
0.696332	0.46	404.01	
0.565901	0.46	404.015	
0.393396	0.46	404.02	
0.534345	0.46	404.025	
0.66688	0.46	404.03	
0.532242	0.46	404.035	
0.389189	0.46	404.04	
0.549071	0.46	404.045	
0.755236	0.46	404.05	
0.645843	0.46	404.055	
0.490167	0.46	404.06	
0.601665	0.46	404.065	
0.706851	0.46	404.07	
0.509101	0.46	404.075	
0.347114	0.46	404.08	
0.460715	0.46	404.085	
0.647946	0.46	404.09	
0.570109	0.46	404.095	
0.473337	0.46	404.1	
0.614287	0.459	404.105	
0.736303	0.459	404.11	
0.523827	0.459	404.115	
0.309247	0.459	404.12	
0.448093	0.459	404.125	
0.629013	0.459	404.13	
0.515412	0.459	404.135	
0.391292	0.459	404.14	
0.595353	0.459	404.145	
0.786792	0.459	404.15	
0.641635	0.459	404.155	
0.450197	0.459	404.16	
0.551175	0.459	404.165	
0.654258	0.459	404.17	
0.496478	0.459	404.175	
0.357633	0.459	404.18	
0.525931	0.459	404.185	
0.706851	0.459	404.19	
0.586938	0.459	404.195	
0.429159	0.459	404.2	
0.544864	0.458	404.205	
0.664776	0.458	404.21	
0.483856	0.458	404.215	
0.313455	0.458	404.22	
0.525931	0.458	404.225	
0.732095	0.458	404.23	
0.610079	0.458	404.235	
