gelB_I_2_5mm8	gelB_I_2_5mm8	gelB_I_2_5mm8	
-0.0778377	0.082	441.855	
-0.204061	0.082	441.86	
-0.0631117	0.082	441.865	
0.0862526	0.082	441.87	
0.0231409	0.082	441.875	
-0.119912	0.082	441.88	
-0.0610079	0.082	441.885	
0.0504893	0.082	441.89	
-0.0736303	0.082	441.895	
-0.212476	0.082	441.9	
-0.100979	0.081	441.905	
0.0715266	0.081	441.91	
-0.0147261	0.081	441.915	
-0.16409	0.081	441.92	
-0.0168298	0.081	441.925	
0.09046	0.081	441.93	
-0.105186	0.081	441.935	
-0.298729	0.081	441.94	
-0.178816	0.081	441.945	
0.0168298	0.081	441.95	
-0.037867	0.081	441.955	
-0.143053	0.081	441.96	
-0.00841489	0.081	441.965	
0.147261	0.081	441.97	
0.0147261	0.081	441.975	
-0.183024	0.081	441.98	
-0.117808	0.081	441.985	
0.0147261	0.081	441.99	
-0.0483856	0.081	441.995	
-0.147261	0.081	442	
-0.0273484	0.08	442.005	
0.130431	0.08	442.01	
-0.0147261	0.08	442.015	
-0.212476	0.08	442.02	
-0.140949	0.08	442.025	
-0.0168298	0.08	442.03	
-0.117808	0.08	442.035	
-0.250343	0.08	442.04	
-0.0715266	0.08	442.045	
0.155675	0.08	442.05	
0.075734	0.08	442.055	
-0.0778377	0.08	442.06	
-0.0105186	0.08	442.065	
0.0652154	0.08	442.07	
-0.10729	0.08	442.075	
-0.273484	0.08	442.08	
-0.151468	0.08	442.085	
0.0546968	0.08	442.09	
0.0147261	0.08	442.095	
-0.0841489	0.08	442.1	
0.0252447	0.079	442.105	
0.0967712	0.079	442.11	
-0.105186	0.079	442.115	
-0.319766	0.079	442.12	
-0.174609	0.079	442.125	
0.0462819	0.079	442.13	
-0.0568005	0.079	442.135	
-0.183024	0.079	442.14	
0.0210372	0.079	442.145	
0.18092	0.079	442.15	
0.0315558	0.079	442.155	
-0.189335	0.079	442.16	
-0.09046	0.079	442.165	
0.0546968	0.079	442.17	
-0.0736303	0.079	442.175	
-0.260862	0.079	442.18	
-0.0883563	0.079	442.185	
0.151468	0.079	442.19	
0.0568005	0.079	442.195	
-0.0841489	0.079	442.2	
-0.00631117	0.078	442.205	
0.119912	0.078	442.21	
-0.0736303	0.078	442.215	
-0.30504	0.078	442.22	
-0.201957	0.078	442.225	
0.0189335	0.078	442.23	
-0.0483856	0.078	442.235	
-0.206165	0.078	442.24	
-0.0315558	0.078	442.245	
0.174609	0.078	442.25	
0.0441782	0.078	442.255	
-0.201957	0.078	442.26	
-0.117808	0.078	442.265	
0.0589042	0.078	442.27	
-0.0483856	0.078	442.275	
-0.206165	0.078	442.28	
-0.0589042	0.078	442.285	
0.151468	0.078	442.29	
0.0568005	0.078	442.295	
-0.157779	0.078	442.3	
-0.115705	0.077	442.305	
0.0210372	0.077	442.31	
-0.105186	0.077	442.315	
-0.307143	0.077	442.32	
-0.145157	0.077	442.325	
0.0883563	0.077	442.33	
0.0168298	0.077	442.335	
-0.145157	0.077	442.34	
-0.0168298	0.077	442.345	
0.143053	0.077	442.35	
0.00210372	0.077	442.355	
-0.210372	0.077	442.36	
-0.132534	0.077	442.365	
0.075734	0.077	442.37	
-0.0105186	0.077	442.375	
-0.161987	0.077	442.38	
-0.0483856	0.077	442.385	
0.128327	0.077	442.39	
0.0189335	0.077	442.395	
-0.21458	0.077	442.4	
-0.136742	0.076	442.405	
0.0546968	0.076	442.41	
-0.0610079	0.076	442.415	
-0.231409	0.076	442.42	
-0.0778377	0.076	442.425	
0.126223	0.076	442.43	
0.00631117	0.076	442.435	
-0.187231	0.076	442.44	
-0.111497	0.076	442.445	
0.0568005	0.076	442.45	
-0.00420744	0.076	442.455	
-0.174609	0.076	442.46	
-0.0631117	0.076	442.465	
0.113601	0.076	442.47	
0.0273484	0.076	442.475	
-0.166194	0.076	442.48	
-0.113601	0.076	442.485	
0.0462819	0.076	442.49	
-0.0336596	0.076	442.495	
-0.185128	0.076	442.5	
-0.0967712	0.075	442.505	
0.0610079	0.075	442.51	
-0.0462819	0.075	442.515	
-0.206165	0.075	442.52	
-0.075734	0.075	442.525	
0.0715266	0.075	442.53	
-0.0483856	0.075	442.535	
-0.220891	0.075	442.54	
-0.136742	0.075	442.545	
0.0652154	0.075	442.55	
-0.0252447	0.075	442.555	
-0.185128	0.075	442.56	
-0.0589042	0.075	442.565	
0.138846	0.075	442.57	
0.0546968	0.075	442.575	
-0.113601	0.075	442.58	
-0.0589042	0.075	442.585	
0.0631117	0.075	442.59	
-0.0546968	0.075	442.595	
-0.248239	0.075	442.6	
-0.149364	0.074	442.605	
0.0399707	0.074	442.61	
-0.0525931	0.074	442.615	
-0.204061	0.074	442.62	
-0.0862526	0.074	442.625	
0.122016	0.074	442.63	
0.00210372	0.074	442.635	
-0.19775	0.074	442.64	
-0.0925638	0.074	442.645	
0.0925638	0.074	442.65	
0.0420744	0.074	442.655	
-0.140949	0.074	442.66	
-0.0420744	0.074	442.665	
0.0988749	0.074	442.67	
-0.00210372	0.074	442.675	
-0.19775	0.074	442.68	
-0.161987	0.074	442.685	
-0.00210372	0.074	442.69	
-0.0736303	0.074	442.695	
-0.195646	0.074	442.7	
-0.0883563	0.073	442.705	
0.0862526	0.073	442.71	
-0.0273484	0.073	442.715	
-0.208268	0.073	442.72	
-0.126223	0.073	442.725	
0.0483856	0.073	442.73	
-0.0441782	0.073	442.735	
-0.199854	0.073	442.74	
-0.075734	0.073	442.745	
0.126223	0.073	442.75	
0.0420744	0.073	442.755	
-0.12412	0.073	442.76	
-0.0673191	0.073	442.765	
0.0357633	0.073	442.77	
-0.0820452	0.073	442.775	
-0.241928	0.073	442.78	
-0.111497	0.073	442.785	
0.0799414	0.073	442.79	
0.0504893	0.073	442.795	
-0.0946675	0.073	442.8	
0.00631117	0.072	442.805	
0.075734	0.072	442.81	
-0.115705	0.072	442.815	
-0.302936	0.072	442.82	
-0.170401	0.072	442.825	
0.00420744	0.072	442.83	
-0.0610079	0.072	442.835	
-0.170401	0.072	442.84	
-0.00420744	0.072	442.845	
0.149364	0.072	442.85	
-0.00841489	0.072	442.855	
-0.166194	0.072	442.86	
-0.0652154	0.072	442.865	
0.105186	0.072	442.87	
-0.037867	0.072	442.875	
-0.183024	0.072	442.88	
-0.0441782	0.072	442.885	
0.145157	0.072	442.89	
0.0147261	0.072	442.895	
-0.174609	0.072	442.9	
-0.105186	0.071	442.905	
0.00631117	0.071	442.91	
-0.161987	0.071	442.915	
-0.349218	0.071	442.92	
-0.166194	0.071	442.925	
0.0841489	0.071	442.93	
0.0189335	0.071	442.935	
-0.119912	0.071	442.94	
0.0168298	0.071	442.945	
0.159883	0.071	442.95	
-0.00420744	0.071	442.955	
-0.225098	0.071	442.96	
-0.103082	0.071	442.965	
0.0483856	0.071	442.97	
-0.0126223	0.071	442.975	
-0.168298	0.071	442.98	
-0.0399707	0.071	442.985	
0.117808	0.071	442.99	
-0.0336596	0.071	442.995	
-0.227202	0.071	443	
-0.126223	0.07	443.005	
0.0189335	0.07	443.01	
-0.100979	0.07	443.015	
-0.235617	0.07	443.02	
-0.037867	0.07	443.025	
0.166194	0.07	443.03	
0.0357633	0.07	443.035	
-0.185128	0.07	443.04	
-0.0967712	0.07	443.045	
0.0820452	0.07	443.05	
-0.0504893	0.07	443.055	
-0.227202	0.07	443.06	
-0.103082	0.07	443.065	
0.103082	0.07	443.07	
0.0252447	0.07	443.075	
-0.140949	0.07	443.08	
-0.0736303	0.07	443.085	
0.0652154	0.07	443.09	
-0.0568005	0.07	443.095	
-0.235617	0.07	443.1	
-0.115705	0.069	443.105	
0.0736303	0.069	443.11	
-0.0168298	0.069	443.115	
-0.195646	0.069	443.12	
-0.0862526	0.069	443.125	
0.0967712	0.069	443.13	
-0.0357633	0.069	443.135	
-0.248239	0.069	443.14	
-0.143053	0.069	443.145	
0.0610079	0.069	443.15	
0.0147261	0.069	443.155	
-0.143053	0.069	443.16	
-0.0315558	0.069	443.165	
0.149364	0.069	443.17	
0.0462819	0.069	443.175	
-0.138846	0.069	443.18	
-0.0820452	0.069	443.185	
0.0652154	0.069	443.19	
-0.0315558	0.069	443.195	
-0.225098	0.069	443.2	
-0.128327	0.068	443.205	
0.0231409	0.068	443.21	
-0.0778377	0.068	443.215	
-0.239824	0.068	443.22	
-0.115705	0.068	443.225	
0.0568005	0.068	443.23	
-0.0420744	0.068	443.235	
-0.220891	0.068	443.24	
-0.0988749	0.068	443.245	
0.0967712	0.068	443.25	
0.037867	0.068	443.255	
-0.111497	0.068	443.26	
-0.0105186	0.068	443.265	
0.143053	0.068	443.27	
0.00210372	0.068	443.275	
-0.227202	0.068	443.28	
-0.157779	0.068	443.285	
0	0.068	443.29	
-0.0799414	0.068	443.295	
-0.21458	0.068	443.3	
-0.115705	0.067	443.305	
0.0462819	0.067	443.31	
-0.0883563	0.067	443.315	
-0.296625	0.067	443.32	
-0.128327	0.067	443.325	
0.0652154	0.067	443.33	
0.00210372	0.067	443.335	
-0.170401	0.067	443.34	
-0.0294521	0.067	443.345	
0.174609	0.067	443.35	
0.0799414	0.067	443.355	
-0.151468	0.067	443.36	
-0.0631117	0.067	443.365	
0.075734	0.067	443.37	
-0.0441782	0.067	443.375	
-0.260862	0.067	443.38	
-0.176713	0.067	443.385	
0.0231409	0.067	443.39	
-0.0189335	0.067	443.395	
-0.157779	0.067	443.4	
-0.075734	0.066	443.405	
0.0778377	0.066	443.41	
-0.037867	0.066	443.415	
-0.231409	0.066	443.42	
-0.113601	0.066	443.425	
0.0820452	0.066	443.43	
-0.0147261	0.066	443.435	
-0.183024	0.066	443.44	
-0.0420744	0.066	443.445	
0.132534	0.066	443.45	
0.00841489	0.066	443.455	
-0.195646	0.066	443.46	
-0.12412	0.066	443.465	
0.0504893	0.066	443.47	
-0.00841489	0.066	443.475	
-0.195646	0.066	443.48	
-0.0883563	0.066	443.485	
0.122016	0.066	443.49	
0.0525931	0.066	443.495	
-0.136742	0.066	443.5	
-0.0820452	0.065	443.505	
0.0694228	0.065	443.51	
-0.0820452	0.065	443.515	
-0.273484	0.065	443.52	
-0.147261	0.065	443.525	
0.0610079	0.065	443.53	
0.00631117	0.065	443.535	
-0.16409	0.065	443.54	
-0.0336596	0.065	443.545	
0.138846	0.065	443.55	
0.0336596	0.065	443.555	
-0.168298	0.065	443.56	
-0.128327	0.065	443.565	
0.0252447	0.065	443.57	
-0.0231409	0.065	443.575	
-0.187231	0.065	443.58	
-0.0925638	0.065	443.585	
0.0988749	0.065	443.59	
0.0336596	0.065	443.595	
-0.136742	0.065	443.6	
-0.100979	0.064	443.605	
0	0.064	443.61	
-0.119912	0.064	443.615	
-0.284002	0.064	443.62	
-0.147261	0.064	443.625	
0.0778377	0.064	443.63	
0.0126223	0.064	443.635	
-0.10729	0.064	443.64	
-0.0126223	0.064	443.645	
0.143053	0.064	443.65	
0.0189335	0.064	443.655	
-0.161987	0.064	443.66	
-0.0841489	0.064	443.665	
0.0631117	0.064	443.67	
-0.0252447	0.064	443.675	
-0.189335	0.064	443.68	
-0.10729	0.064	443.685	
0.0610079	0.064	443.69	
-0.0315558	0.064	443.695	
-0.174609	0.064	443.7	
-0.0925638	0.063	443.705	
0.0441782	0.063	443.71	
-0.075734	0.063	443.715	
-0.222995	0.063	443.72	
-0.10729	0.063	443.725	
0.0841489	0.063	443.73	
-0.00420744	0.063	443.735	
-0.143053	0.063	443.74	
-0.0231409	0.063	443.745	
0.136742	0.063	443.75	
0.00420744	0.063	443.755	
-0.161987	0.063	443.76	
-0.0525931	0.063	443.765	
0.0820452	0.063	443.77	
-0.037867	0.063	443.775	
-0.18092	0.063	443.78	
-0.105186	0.063	443.785	
0.0568005	0.063	443.79	
-0.0483856	0.063	443.795	
-0.178816	0.063	443.8	
-0.0799414	0.062	443.805	
0.0694228	0.062	443.81	
-0.0504893	0.062	443.815	
-0.201957	0.062	443.82	
-0.0841489	0.062	443.825	
0.0631117	0.062	443.83	
-0.0568005	0.062	443.835	
-0.208268	0.062	443.84	
-0.0715266	0.062	443.845	
0.119912	0.062	443.85	
0.0273484	0.062	443.855	
-0.10729	0.062	443.86	
0	0.062	443.865	
0.117808	0.062	443.87	
-0.0231409	0.062	443.875	
-0.195646	0.062	443.88	
-0.115705	0.062	443.885	
0.00420744	0.062	443.89	
-0.105186	0.062	443.895	
-0.229306	0.062	443.9	
-0.0883563	0.061	443.905	
0.0694228	0.061	443.91	
-0.0504893	0.061	443.915	
-0.212476	0.061	443.92	
-0.0673191	0.061	443.925	
0.09046	0.061	443.93	
-0.0778377	0.061	443.935	
-0.239824	0.061	443.94	
-0.0988749	0.061	443.945	
0.134638	0.061	443.95	
0.0568005	0.061	443.955	
-0.0925638	0.061	443.96	
0.00420744	0.061	443.965	
0.113601	0.061	443.97	
-0.0673191	0.061	443.975	
-0.284002	0.061	443.98	
-0.201957	0.061	443.985	
-0.00420744	0.061	443.99	
-0.0589042	0.061	443.995	
-0.166194	0.061	444	
-0.0105186	0.06	444.005	
0.128327	0.06	444.01	
-0.0441782	0.06	444.015	
-0.273484	0.06	444.02	
-0.122016	0.06	444.025	
0.0862526	0.06	444.03	
-0.0525931	0.06	444.035	
-0.176713	0.06	444.04	
-0.00841489	0.06	444.045	
0.199854	0.06	444.05	
0.0504893	0.06	444.055	
-0.193542	0.06	444.06	
-0.119912	0.06	444.065	
0.0126223	0.06	444.07	
-0.122016	0.06	444.075	
-0.279795	0.06	444.08	
-0.0988749	0.06	444.085	
0.126223	0.06	444.09	
0.0504893	0.06	444.095	
-0.115705	0.06	444.1	
-0.0610079	0.059	444.105	
0.0504893	0.059	444.11	
-0.143053	0.059	444.115	
-0.302936	0.059	444.12	
-0.128327	0.059	444.125	
0.119912	0.059	444.13	
0.0189335	0.059	444.135	
-0.18092	0.059	444.14	
-0.0420744	0.059	444.145	
0.115705	0.059	444.15	
-0.0399707	0.059	444.155	
-0.265069	0.059	444.16	
-0.145157	0.059	444.165	
0.0462819	0.059	444.17	
-0.0483856	0.059	444.175	
-0.201957	0.059	444.18	
-0.0504893	0.059	444.185	
0.145157	0.059	444.19	
0.0273484	0.059	444.195	
-0.176713	0.059	444.2	
-0.0925638	0.058	444.205	
0.0652154	0.058	444.21	
-0.0925638	0.058	444.215	
-0.294521	0.058	444.22	
-0.105186	0.058	444.225	
0.136742	0.058	444.23	
0.0231409	0.058	444.235	
-0.155675	0.058	444.24	
-0.0589042	0.058	444.245	
0.12412	0.058	444.25	
-0.037867	0.058	444.255	
-0.273484	0.058	444.26	
-0.151468	0.058	444.265	
0.100979	0.058	444.27	
0.00841489	0.058	444.275	
-0.136742	0.058	444.28	
0.00210372	0.058	444.285	
0.212476	0.058	444.29	
0.075734	0.058	444.295	
-0.201957	0.058	444.3	
-0.170401	0.057	444.305	
-0.0231409	0.057	444.31	
-0.136742	0.057	444.315	
-0.30504	0.057	444.32	
-0.0946675	0.057	444.325	
0.187231	0.057	444.33	
0.0820452	0.057	444.335	
-0.159883	0.057	444.34	
-0.0778377	0.057	444.345	
0.0946675	0.057	444.35	
-0.0336596	0.057	444.355	
-0.258758	0.057	444.36	
-0.109394	0.057	444.365	
0.155675	0.057	444.37	
0.0946675	0.057	444.375	
-0.128327	0.057	444.38	
-0.0736303	0.057	444.385	
0.09046	0.057	444.39	
-0.0610079	0.057	444.395	
-0.294521	0.057	444.4	
-0.225098	0.056	444.405	
0	0.056	444.41	
-0.0715266	0.056	444.415	
-0.231409	0.056	444.42	
-0.0862526	0.056	444.425	
0.16409	0.056	444.43	
0.0610079	0.056	444.435	
-0.161987	0.056	444.44	
-0.0967712	0.056	444.445	
0.0883563	0.056	444.45	
0.0105186	0.056	444.455	
-0.19775	0.056	444.46	
-0.0967712	0.056	444.465	
0.12412	0.056	444.47	
0.0357633	0.056	444.475	
-0.195646	0.056	444.48	
-0.159883	0.056	444.485	
0.0294521	0.056	444.49	
-0.0631117	0.056	444.495	
-0.227202	0.056	444.5	
-0.12412	0.055	444.505	
0.0883563	0.055	444.51	
0.0294521	0.055	444.515	
-0.145157	0.055	444.52	
-0.0568005	0.055	444.525	
0.140949	0.055	444.53	
0.0315558	0.055	444.535	
-0.19775	0.055	444.54	
-0.178816	0.055	444.545	
0.00631117	0.055	444.55	
-0.0231409	0.055	444.555	
-0.183024	0.055	444.56	
-0.0841489	0.055	444.565	
0.105186	0.055	444.57	
0.0441782	0.055	444.575	
-0.145157	0.055	444.58	
-0.140949	0.055	444.585	
-0.00420744	0.055	444.59	
-0.0610079	0.055	444.595	
-0.172505	0.055	444.6	
-0.0778377	0.054	444.605	
0.128327	0.054	444.61	
0.0504893	0.054	444.615	
-0.149364	0.054	444.62	
-0.111497	0.054	444.625	
0.00631117	0.054	444.63	
-0.119912	0.054	444.635	
-0.27138	0.054	444.64	
-0.140949	0.054	444.645	
0.115705	0.054	444.65	
0.0946675	0.054	444.655	
-0.037867	0.054	444.66	
-0.00210372	0.054	444.665	
0.0799414	0.054	444.67	
-0.0525931	0.054	444.675	
-0.262965	0.054	444.68	
-0.212476	0.054	444.685	
-0.0231409	0.054	444.69	
-0.0168298	0.054	444.695	
-0.0967712	0.054	444.7	
-0.0252447	0.053	444.705	
0.0820452	0.053	444.71	
-0.0736303	0.053	444.715	
-0.292417	0.053	444.72	
-0.21458	0.053	444.725	
-0.0336596	0.053	444.73	
-0.075734	0.053	444.735	
-0.172505	0.053	444.74	
0.0105186	0.053	444.745	
0.212476	0.053	444.75	
0.103082	0.053	444.755	
-0.111497	0.053	444.76	
-0.0883563	0.053	444.765	
0.0105186	0.053	444.77	
-0.126223	0.053	444.775	
-0.252447	0.053	444.78	
-0.122016	0.053	444.785	
0.075734	0.053	444.79	
0.0273484	0.053	444.795	
-0.105186	0.053	444.8	
-0.0273484	0.052	444.805	
0.0525931	0.052	444.81	
-0.134638	0.052	444.815	
-0.311351	0.052	444.82	
-0.128327	0.052	444.825	
0.075734	0.052	444.83	
0	0.052	444.835	
-0.128327	0.052	444.84	
0.00631117	0.052	444.845	
0.159883	0.052	444.85	
-0.0126223	0.052	444.855	
-0.222995	0.052	444.86	
-0.12412	0.052	444.865	
0.0315558	0.052	444.87	
-0.0483856	0.052	444.875	
-0.18092	0.052	444.88	
-0.0189335	0.052	444.885	
0.153572	0.052	444.89	
0.0525931	0.052	444.895	
-0.140949	0.052	444.9	
-0.0778377	0.051	444.905	
0.0189335	0.051	444.91	
-0.157779	0.051	444.915	
-0.315558	0.051	444.92	
-0.136742	0.051	444.925	
0.0946675	0.051	444.93	
0.00210372	0.051	444.935	
-0.159883	0.051	444.94	
-0.0315558	0.051	444.945	
0.128327	0.051	444.95	
-0.0483856	0.051	444.955	
-0.241928	0.051	444.96	
-0.111497	0.051	444.965	
0.0841489	0.051	444.97	
0.0189335	0.051	444.975	
-0.140949	0.051	444.98	
-0.0273484	0.051	444.985	
0.105186	0.051	444.99	
-0.0504893	0.051	444.995	
-0.27138	0.051	445	
-0.187231	0.05	445.005	
-0.0189335	0.05	445.01	
-0.105186	0.05	445.015	
-0.201957	0.05	445.02	
-0.0105186	0.05	445.025	
0.178816	0.05	445.03	
0.0357633	0.05	445.035	
-0.168298	0.05	445.04	
-0.0694228	0.05	445.045	
0.0925638	0.05	445.05	
-0.0210372	0.05	445.055	
-0.183024	0.05	445.06	
-0.0357633	0.05	445.065	
0.132534	0.05	445.07	
0.00631117	0.05	445.075	
-0.201957	0.05	445.08	
-0.0988749	0.05	445.085	
0.0357633	0.05	445.09	
-0.0652154	0.05	445.095	
-0.206165	0.05	445.1	
-0.0736303	0.049	445.105	
0.0883563	0.049	445.11	
-0.0420744	0.049	445.115	
-0.231409	0.049	445.12	
-0.103082	0.049	445.125	
0.0631117	0.049	445.13	
-0.0589042	0.049	445.135	
-0.225098	0.049	445.14	
-0.0715266	0.049	445.145	
0.128327	0.049	445.15	
0.0189335	0.049	445.155	
-0.183024	0.049	445.16	
-0.0841489	0.049	445.165	
0.0862526	0.049	445.17	
-0.0294521	0.049	445.175	
-0.199854	0.049	445.18	
-0.0652154	0.049	445.185	
0.130431	0.049	445.19	
0.0210372	0.049	445.195	
-0.176713	0.049	445.2	
-0.103082	0.048	445.205	
0.037867	0.048	445.21	
-0.138846	0.048	445.215	
-0.330284	0.048	445.22	
-0.176713	0.048	445.225	
0.0546968	0.048	445.23	
-0.0168298	0.048	445.235	
-0.189335	0.048	445.24	
-0.0357633	0.048	445.245	
0.174609	0.048	445.25	
0.0525931	0.048	445.255	
-0.157779	0.048	445.26	
-0.0841489	0.048	445.265	
0.0967712	0.048	445.27	
-0.0231409	0.048	445.275	
-0.216683	0.048	445.28	
-0.136742	0.048	445.285	
0.075734	0.048	445.29	
0.00841489	0.048	445.295	
-0.174609	0.048	445.3	
-0.09046	0.047	445.305	
0.0715266	0.047	445.31	
-0.0694228	0.047	445.315	
-0.294521	0.047	445.32	
-0.174609	0.047	445.325	
0.075734	0.047	445.33	
0.00210372	0.047	445.335	
-0.143053	0.047	445.34	
0.00841489	0.047	445.345	
0.201957	0.047	445.35	
0.075734	0.047	445.355	
-0.174609	0.047	445.36	
-0.12412	0.047	445.365	
0.0315558	0.047	445.37	
-0.0589042	0.047	445.375	
-0.231409	0.047	445.38	
-0.12412	0.047	445.385	
0.105186	0.047	445.39	
0.037867	0.047	445.395	
-0.195646	0.047	445.4	
-0.147261	0.046	445.405	
0.0357633	0.046	445.41	
-0.09046	0.046	445.415	
-0.296625	0.046	445.42	
-0.153572	0.046	445.425	
0.0946675	0.046	445.43	
0.0462819	0.046	445.435	
-0.147261	0.046	445.44	
-0.0546968	0.046	445.445	
0.136742	0.046	445.45	
0.0231409	0.046	445.455	
-0.210372	0.046	445.46	
-0.128327	0.046	445.465	
0.0546968	0.046	445.47	
-0.0168298	0.046	445.475	
-0.191439	0.046	445.48	
-0.126223	0.046	445.485	
0.0820452	0.046	445.49	
0.0357633	0.046	445.495	
-0.18092	0.046	445.5	
-0.132534	0.045	445.505	
0.00631117	0.045	445.51	
-0.0841489	0.045	445.515	
-0.265069	0.045	445.52	
-0.128327	0.045	445.525	
0.10729	0.045	445.53	
0.0778377	0.045	445.535	
-0.103082	0.045	445.54	
-0.0420744	0.045	445.545	
0.115705	0.045	445.55	
0.00210372	0.045	445.555	
-0.210372	0.045	445.56	
-0.143053	0.045	445.565	
0.0294521	0.045	445.57	
-0.00631117	0.045	445.575	
-0.147261	0.045	445.58	
-0.0883563	0.045	445.585	
0.0883563	0.045	445.59	
0.00631117	0.045	445.595	
-0.227202	0.045	445.6	
-0.201957	0.044	445.605	
-0.0336596	0.044	445.61	
-0.0820452	0.044	445.615	
-0.189335	0.044	445.62	
-0.0126223	0.044	445.625	
0.208268	0.044	445.63	
0.132534	0.044	445.635	
-0.10729	0.044	445.64	
-0.103082	0.044	445.645	
0.00841489	0.044	445.65	
-0.09046	0.044	445.655	
-0.235617	0.044	445.66	
-0.113601	0.044	445.665	
0.113601	0.044	445.67	
0.0778377	0.044	445.675	
-0.0925638	0.044	445.68	
-0.0589042	0.044	445.685	
0.0126223	0.044	445.69	
-0.0799414	0.044	445.695	
-0.252447	0.044	445.7	
-0.18092	0.043	445.705	
0.0420744	0.043	445.71	
0.0315558	0.043	445.715	
-0.0610079	0.043	445.72	
0.0420744	0.043	445.725	
0.168298	0.043	445.73	
0.0231409	0.043	445.735	
-0.18092	0.043	445.74	
-0.159883	0.043	445.745	
-0.0168298	0.043	445.75	
-0.0399707	0.043	445.755	
-0.134638	0.043	445.76	
-0.0168298	0.043	445.765	
0.134638	0.043	445.77	
0.0294521	0.043	445.775	
-0.134638	0.043	445.78	
-0.122016	0.043	445.785	
-0.0189335	0.043	445.79	
-0.105186	0.043	445.795	
-0.19775	0.043	445.8	
-0.0673191	0.042	445.805	
0.100979	0.042	445.81	
0.0210372	0.042	445.815	
-0.126223	0.042	445.82	
-0.0589042	0.042	445.825	
0.0420744	0.042	445.83	
-0.0799414	0.042	445.835	
-0.208268	0.042	445.84	
-0.113601	0.042	445.845	
0.0673191	0.042	445.85	
0.0105186	0.042	445.855	
-0.0946675	0.042	445.86	
-0.0420744	0.042	445.865	
0.0399707	0.042	445.87	
-0.0841489	0.042	445.875	
-0.231409	0.042	445.88	
-0.166194	0.042	445.885	
-0.0294521	0.042	445.89	
-0.0610079	0.042	445.895	
-0.103082	0.042	445.9	
0.00841489	0.041	445.905	
0.0988749	0.041	445.91	
-0.0483856	0.041	445.915	
-0.170401	0.041	445.92	
-0.0715266	0.041	445.925	
0.0525931	0.041	445.93	
-0.0631117	0.041	445.935	
-0.12412	0.041	445.94	
0.0420744	0.041	445.945	
0.161987	0.041	445.95	
0.0189335	0.041	445.955	
-0.134638	0.041	445.96	
-0.0589042	0.041	445.965	
-0.0189335	0.041	445.97	
-0.174609	0.041	445.975	
-0.256654	0.041	445.98	
-0.0799414	0.041	445.985	
0.09046	0.041	445.99	
-0.0210372	0.041	445.995	
-0.117808	0.041	446	
0	0.04	446.005	
0.0673191	0.04	446.01	
-0.136742	0.04	446.015	
-0.286106	0.04	446.02	
-0.0820452	0.04	446.025	
0.122016	0.04	446.03	
-0.0126223	0.04	446.035	
-0.12412	0.04	446.04	
0.0462819	0.04	446.045	
0.16409	0.04	446.05	
-0.037867	0.04	446.055	
-0.248239	0.04	446.06	
-0.138846	0.04	446.065	
-0.0126223	0.04	446.07	
-0.145157	0.04	446.075	
-0.256654	0.04	446.08	
-0.0631117	0.04	446.085	
0.134638	0.04	446.09	
