gel1_I_3mm1	gel1_I_3mm1	gel1_I_3mm1	
2.95363	1.989	351.19	
2.80005	1.989	351.195	
2.73694	1.989	351.2	
2.88631	1.988	351.205	
3.01884	1.988	351.21	
2.91576	1.988	351.215	
2.85685	1.988	351.22	
2.99149	1.988	351.225	
3.02094	1.988	351.23	
2.84002	1.988	351.235	
2.7138	1.988	351.24	
2.87158	1.988	351.245	
3.01253	1.988	351.25	
2.89683	1.988	351.255	
2.85896	1.988	351.26	
2.95573	1.988	351.265	
3.00201	1.988	351.27	
2.84634	1.988	351.275	
2.75167	1.988	351.28	
2.86317	1.988	351.285	
2.96204	1.988	351.29	
2.8842	1.988	351.295	
2.85054	1.988	351.3	
2.97677	1.987	351.305	
3.01884	1.987	351.31	
2.84213	1.987	351.315	
2.73484	1.987	351.32	
2.89262	1.987	351.325	
2.98729	1.987	351.33	
2.85054	1.987	351.335	
2.78743	1.987	351.34	
2.9389	1.987	351.345	
3.03146	1.987	351.35	
2.91786	1.987	351.355	
2.84002	1.987	351.36	
2.96835	1.987	351.365	
3.03146	1.987	351.37	
2.90103	1.987	351.375	
2.79795	1.987	351.38	
2.89893	1.987	351.385	
2.96204	1.987	351.39	
2.86948	1.987	351.395	
2.82951	1.987	351.4	
2.98097	1.986	351.405	
3.03988	1.986	351.41	
2.91786	1.986	351.415	
2.82109	1.986	351.42	
2.93469	1.986	351.425	
2.9936	1.986	351.43	
2.84634	1.986	351.435	
2.76008	1.986	351.44	
2.90314	1.986	351.445	
2.98518	1.986	351.45	
2.90524	1.986	351.455	
2.85685	1.986	351.46	
2.95573	1.986	351.465	
3.01043	1.986	351.47	
2.83582	1.986	351.475	
2.73273	1.986	351.48	
2.82951	1.986	351.485	
2.92417	1.986	351.49	
2.86737	1.986	351.495	
2.86106	1.986	351.5	
2.96204	1.985	351.505	
3.01884	1.985	351.51	
2.85685	1.985	351.515	
2.75167	1.985	351.52	
2.84844	1.985	351.525	
2.9368	1.985	351.53	
2.83161	1.985	351.535	
2.8232	1.985	351.54	
2.97677	1.985	351.545	
3.02936	1.985	351.55	
2.89262	1.985	351.555	
2.80637	1.985	351.56	
2.88841	1.985	351.565	
2.9389	1.985	351.57	
2.85685	1.985	351.575	
2.82109	1.985	351.58	
2.95152	1.985	351.585	
3.00412	1.985	351.59	
2.91786	1.985	351.595	
2.87789	1.985	351.6	
2.941	1.984	351.605	
2.94731	1.984	351.61	
2.80005	1.984	351.615	
2.75798	1.984	351.62	
2.91155	1.984	351.625	
2.9978	1.984	351.63	
2.86527	1.984	351.635	
2.81688	1.984	351.64	
2.9389	1.984	351.645	
2.98939	1.984	351.65	
2.86106	1.984	351.655	
2.78954	1.984	351.66	
2.91786	1.984	351.665	
2.96625	1.984	351.67	
2.86737	1.984	351.675	
2.84844	1.984	351.68	
2.96625	1.984	351.685	
3.01674	1.984	351.69	
2.90314	1.984	351.695	
2.8274	1.984	351.7	
2.92628	1.983	351.705	
2.92628	1.983	351.71	
2.77691	1.983	351.715	
2.73694	1.983	351.72	
2.90314	1.983	351.725	
3.01463	1.983	351.73	
2.91366	1.983	351.735	
2.86317	1.983	351.74	
2.98518	1.983	351.745	
3.00832	1.983	351.75	
2.84213	1.983	351.755	
2.76639	1.983	351.76	
2.85896	1.983	351.765	
2.93469	1.983	351.77	
2.85475	1.983	351.775	
2.86317	1.983	351.78	
3.00832	1.983	351.785	
3.05671	1.983	351.79	
2.89893	1.983	351.795	
2.78954	1.983	351.8	
2.84634	1.982	351.805	
2.87158	1.982	351.81	
2.73273	1.982	351.815	
2.72432	1.982	351.82	
2.95573	1.982	351.825	
3.06092	1.982	351.83	
2.9389	1.982	351.835	
2.85054	1.982	351.84	
2.91786	1.982	351.845	
2.93259	1.982	351.85	
2.79374	1.982	351.855	
2.75167	1.982	351.86	
2.91997	1.982	351.865	
3.00201	1.982	351.87	
2.92628	1.982	351.875	
2.85896	1.982	351.88	
2.95783	1.982	351.885	
2.97046	1.982	351.89	
2.82109	1.982	351.895	
2.74746	1.982	351.9	
2.87368	1.981	351.905	
2.95152	1.981	351.91	
2.8274	1.981	351.915	
2.78954	1.981	351.92	
2.95783	1.981	351.925	
3.03357	1.981	351.93	
2.85054	1.981	351.935	
2.74746	1.981	351.94	
2.87789	1.981	351.945	
2.93259	1.981	351.95	
2.81057	1.981	351.955	
2.7706	1.981	351.96	
2.9368	1.981	351.965	
2.98729	1.981	351.97	
2.8842	1.981	351.975	
2.83161	1.981	351.98	
2.95573	1.981	351.985	
2.9957	1.981	351.99	
2.86317	1.981	351.995	
2.81478	1.981	352	
2.9389	1.98	352.005	
2.98518	1.98	352.01	
2.81268	1.98	352.015	
2.75377	1.98	352.02	
2.91786	1.98	352.025	
2.98097	1.98	352.03	
2.81688	1.98	352.035	
2.7117	1.98	352.04	
2.85054	1.98	352.045	
2.93259	1.98	352.05	
2.8274	1.98	352.055	
2.80005	1.98	352.06	
2.98939	1.98	352.065	
3.07354	1.98	352.07	
2.941	1.98	352.075	
2.84423	1.98	352.08	
2.90945	1.98	352.085	
2.941	1.98	352.09	
2.80847	1.98	352.095	
2.78533	1.98	352.1	
2.941	1.979	352.105	
3.01043	1.979	352.11	
2.86106	1.979	352.115	
2.75798	1.979	352.12	
2.8821	1.979	352.125	
2.89262	1.979	352.13	
2.7117	1.979	352.135	
2.67383	1.979	352.14	
2.88	1.979	352.145	
3.03567	1.979	352.15	
2.941	1.979	352.155	
2.88	1.979	352.16	
2.99149	1.979	352.165	
2.9957	1.979	352.17	
2.81688	1.979	352.175	
2.7138	1.979	352.18	
2.82951	1.979	352.185	
2.93259	1.979	352.19	
2.89262	1.979	352.195	
2.89262	1.979	352.2	
3.02094	1.978	352.205	
3.03146	1.978	352.21	
2.81688	1.978	352.215	
2.66752	1.978	352.22	
2.79164	1.978	352.225	
2.85265	1.978	352.23	
2.77271	1.978	352.235	
2.7706	1.978	352.24	
2.96204	1.978	352.245	
3.06723	1.978	352.25	
2.93259	1.978	352.255	
2.78954	1.978	352.26	
2.80426	1.978	352.265	
2.89472	1.978	352.27	
2.87579	1.978	352.275	
2.79374	1.978	352.28	
2.86106	1.978	352.285	
3.02094	1.978	352.29	
2.98939	1.978	352.295	
2.84844	1.978	352.3	
2.8274	1.977	352.305	
2.84002	1.977	352.31	
2.74746	1.977	352.315	
2.69697	1.977	352.32	
2.81268	1.977	352.325	
2.94521	1.977	352.33	
2.93259	1.977	352.335	
2.89893	1.977	352.34	
2.95994	1.977	352.345	
3.00622	1.977	352.35	
2.89051	1.977	352.355	
2.77691	1.977	352.36	
2.84002	1.977	352.365	
2.92628	1.977	352.37	
2.86948	1.977	352.375	
2.84634	1.977	352.38	
2.92417	1.977	352.385	
2.99149	1.977	352.39	
2.90524	1.977	352.395	
2.80847	1.977	352.4	
2.8232	1.976	352.405	
2.83582	1.976	352.41	
2.73273	1.976	352.415	
2.68435	1.976	352.42	
2.85054	1.976	352.425	
2.99991	1.976	352.43	
2.93048	1.976	352.435	
2.87158	1.976	352.44	
2.93048	1.976	352.445	
2.98097	1.976	352.45	
2.8274	1.976	352.455	
2.73905	1.976	352.46	
2.82951	1.976	352.465	
2.93048	1.976	352.47	
2.89051	1.976	352.475	
2.82951	1.976	352.48	
2.90314	1.976	352.485	
2.92628	1.976	352.49	
2.8274	1.976	352.495	
2.72011	1.976	352.5	
2.80005	1.975	352.505	
2.88631	1.975	352.51	
2.83161	1.975	352.515	
2.81478	1.975	352.52	
2.97466	1.975	352.525	
3.04409	1.975	352.53	
2.89683	1.975	352.535	
2.7706	1.975	352.54	
2.8253	1.975	352.545	
2.90103	1.975	352.55	
2.80216	1.975	352.555	
2.79164	1.975	352.56	
2.941	1.975	352.565	
3.01884	1.975	352.57	
2.91155	1.975	352.575	
2.79164	1.975	352.58	
2.83792	1.975	352.585	
2.8842	1.975	352.59	
2.81268	1.975	352.595	
2.78533	1.975	352.6	
2.89472	1.974	352.605	
2.96625	1.974	352.61	
2.83161	1.974	352.615	
2.74956	1.974	352.62	
2.88841	1.974	352.625	
2.94731	1.974	352.63	
2.80216	1.974	352.635	
2.76008	1.974	352.64	
2.90314	1.974	352.645	
2.9957	1.974	352.65	
2.87789	1.974	352.655	
2.79585	1.974	352.66	
2.89051	1.974	352.665	
2.91366	1.974	352.67	
2.79374	1.974	352.675	
2.7138	1.974	352.68	
2.85685	1.974	352.685	
2.96414	1.974	352.69	
2.87368	1.974	352.695	
2.82109	1.974	352.7	
2.91997	1.973	352.705	
2.93469	1.973	352.71	
2.7685	1.973	352.715	
2.69276	1.973	352.72	
2.83582	1.973	352.725	
2.93259	1.973	352.73	
2.8253	1.973	352.735	
2.77691	1.973	352.74	
2.94311	1.973	352.745	
3.01884	1.973	352.75	
2.8821	1.973	352.755	
2.79585	1.973	352.76	
2.89051	1.973	352.765	
2.94311	1.973	352.77	
2.82109	1.973	352.775	
2.75798	1.973	352.78	
2.91155	1.973	352.785	
2.96625	1.973	352.79	
2.86317	1.973	352.795	
2.78954	1.973	352.8	
2.89683	1.972	352.805	
2.91155	1.972	352.81	
2.73063	1.972	352.815	
2.64648	1.972	352.82	
2.81057	1.972	352.825	
2.90734	1.972	352.83	
2.80216	1.972	352.835	
2.76008	1.972	352.84	
2.93259	1.972	352.845	
3.03146	1.972	352.85	
2.91576	1.972	352.855	
2.81688	1.972	352.86	
2.92838	1.972	352.865	
2.96204	1.972	352.87	
2.85475	1.972	352.875	
2.78322	1.972	352.88	
2.90524	1.972	352.885	
2.94731	1.972	352.89	
2.81478	1.972	352.895	
2.72011	1.972	352.9	
2.79374	1.971	352.905	
2.83371	1.971	352.91	
2.69066	1.971	352.915	
2.64859	1.971	352.92	
2.83792	1.971	352.925	
2.97677	1.971	352.93	
2.89893	1.971	352.935	
2.85475	1.971	352.94	
2.97466	1.971	352.945	
3.01043	1.971	352.95	
2.87579	1.971	352.955	
2.78112	1.971	352.96	
2.87789	1.971	352.965	
2.91576	1.971	352.97	
2.80216	1.971	352.975	
2.73484	1.971	352.98	
2.81478	1.971	352.985	
2.8821	1.971	352.99	
2.78743	1.971	352.995	
2.75377	1.971	353	
2.8253	1.97	353.005	
2.90524	1.97	353.01	
2.81057	1.97	353.015	
2.80216	1.97	353.02	
2.94521	1.97	353.025	
3.02305	1.97	353.03	
2.91155	1.97	353.035	
2.84844	1.97	353.04	
2.95573	1.97	353.045	
2.98729	1.97	353.05	
2.81478	1.97	353.055	
2.73484	1.97	353.06	
2.85685	1.97	353.065	
2.91366	1.97	353.07	
2.82951	1.97	353.075	
2.77691	1.97	353.08	
2.8842	1.97	353.085	
2.94942	1.97	353.09	
2.82951	1.97	353.095	
2.75798	1.97	353.1	
2.85896	1.969	353.105	
2.8821	1.969	353.11	
2.77902	1.969	353.115	
2.77481	1.969	353.12	
2.941	1.969	353.125	
3.02515	1.969	353.13	
2.88841	1.969	353.135	
2.78954	1.969	353.14	
2.85265	1.969	353.145	
2.86527	1.969	353.15	
2.7117	1.969	353.155	
2.67173	1.969	353.16	
2.84844	1.969	353.165	
2.95994	1.969	353.17	
2.88631	1.969	353.175	
2.83582	1.969	353.18	
2.90524	1.969	353.185	
2.92207	1.969	353.19	
2.7685	1.969	353.195	
2.70749	1.969	353.2	
2.81899	1.968	353.205	
2.91576	1.968	353.21	
2.81478	1.968	353.215	
2.79374	1.968	353.22	
2.94731	1.968	353.225	
2.97256	1.968	353.23	
2.77902	1.968	353.235	
2.67593	1.968	353.24	
2.80005	1.968	353.245	
2.91155	1.968	353.25	
2.8232	1.968	353.255	
2.79164	1.968	353.26	
2.94942	1.968	353.265	
3.03146	1.968	353.27	
2.86106	1.968	353.275	
2.77271	1.968	353.28	
2.84423	1.968	353.285	
2.85685	1.968	353.29	
2.72853	1.968	353.295	
2.70749	1.968	353.3	
2.87158	1.967	353.305	
2.94521	1.967	353.31	
2.78743	1.967	353.315	
2.7138	1.967	353.32	
2.89262	1.967	353.325	
2.94731	1.967	353.33	
2.78533	1.967	353.335	
2.74115	1.967	353.34	
2.88	1.967	353.345	
2.97887	1.967	353.35	
2.87158	1.967	353.355	
2.79795	1.967	353.36	
2.91155	1.967	353.365	
2.9368	1.967	353.37	
2.77902	1.967	353.375	
2.70328	1.967	353.38	
2.81478	1.967	353.385	
2.89893	1.967	353.39	
2.82109	1.967	353.395	
2.79585	1.967	353.4	
2.93259	1.966	353.405	
2.95783	1.966	353.41	
2.7685	1.966	353.415	
2.67593	1.966	353.42	
2.80005	1.966	353.425	
2.89472	1.966	353.43	
2.7706	1.966	353.435	
2.74536	1.966	353.44	
2.94942	1.966	353.445	
3.06092	1.966	353.45	
2.93469	1.966	353.455	
2.82109	1.966	353.46	
2.91155	1.966	353.465	
2.89262	1.966	353.47	
2.72853	1.966	353.475	
2.68225	1.966	353.48	
2.83161	1.966	353.485	
2.94521	1.966	353.49	
2.86527	1.966	353.495	
2.81478	1.966	353.5	
2.91576	1.965	353.505	
2.90103	1.965	353.51	
2.71591	1.965	353.515	
2.62755	1.965	353.52	
2.79585	1.965	353.525	
2.90945	1.965	353.53	
2.83792	1.965	353.535	
2.8274	1.965	353.54	
2.9957	1.965	353.545	
3.07354	1.965	353.55	
2.88631	1.965	353.555	
2.77271	1.965	353.56	
2.81478	1.965	353.565	
2.84634	1.965	353.57	
2.74746	1.965	353.575	
2.71591	1.965	353.58	
2.85265	1.965	353.585	
2.91576	1.965	353.59	
2.81268	1.965	353.595	
2.76219	1.965	353.6	
2.85054	1.964	353.605	
2.86317	1.964	353.61	
2.71591	1.964	353.615	
2.69276	1.964	353.62	
2.86948	1.964	353.625	
2.97677	1.964	353.63	
2.85265	1.964	353.635	
2.80426	1.964	353.64	
2.9389	1.964	353.645	
2.96414	1.964	353.65	
2.79795	1.964	353.655	
2.7138	1.964	353.66	
2.82109	1.964	353.665	
2.88	1.964	353.67	
2.7706	1.964	353.675	
2.74115	1.964	353.68	
2.87158	1.964	353.685	
2.94311	1.964	353.69	
2.82951	1.964	353.695	
2.74956	1.964	353.7	
2.84634	1.963	353.705	
2.87789	1.963	353.71	
2.77481	1.963	353.715	
2.72853	1.963	353.72	
2.90945	1.963	353.725	
3.00201	1.963	353.73	
2.85896	1.963	353.735	
2.79585	1.963	353.74	
2.88	1.963	353.745	
2.88841	1.963	353.75	
2.75798	1.963	353.755	
2.68435	1.963	353.76	
2.84002	1.963	353.765	
2.92838	1.963	353.77	
2.84423	1.963	353.775	
2.81268	1.963	353.78	
2.90945	1.963	353.785	
2.9389	1.963	353.79	
2.79585	1.963	353.795	
2.72642	1.963	353.8	
2.83161	1.962	353.805	
2.89893	1.962	353.81	
2.76639	1.962	353.815	
2.73063	1.962	353.82	
2.90314	1.962	353.825	
2.97466	1.962	353.83	
2.82109	1.962	353.835	
2.72011	1.962	353.84	
2.81688	1.962	353.845	
2.8842	1.962	353.85	
2.77902	1.962	353.855	
2.73694	1.962	353.86	
2.91576	1.962	353.865	
3.02936	1.962	353.87	
2.91576	1.962	353.875	
2.84213	1.962	353.88	
2.88631	1.962	353.885	
2.86106	1.962	353.89	
2.72222	1.962	353.895	
2.67173	1.962	353.9	
2.81899	1.961	353.905	
2.92207	1.961	353.91	
2.77902	1.961	353.915	
2.73694	1.961	353.92	
2.90314	1.961	353.925	
2.97677	1.961	353.93	
2.79795	1.961	353.935	
2.69066	1.961	353.94	
2.84213	1.961	353.945	
2.92417	1.961	353.95	
2.81688	1.961	353.955	
2.74325	1.961	353.96	
2.87368	1.961	353.965	
2.93469	1.961	353.97	
2.77691	1.961	353.975	
2.70539	1.961	353.98	
2.8253	1.961	353.985	
2.88841	1.961	353.99	
2.76429	1.961	353.995	
2.75798	1.961	354	
2.89893	1.96	354.005	
2.96414	1.96	354.01	
2.79374	1.96	354.015	
2.69908	1.96	354.02	
2.86106	1.96	354.025	
2.94731	1.96	354.03	
2.81268	1.96	354.035	
2.72222	1.96	354.04	
2.89893	1.96	354.045	
2.97046	1.96	354.05	
2.8274	1.96	354.055	
2.73905	1.96	354.06	
2.85685	1.96	354.065	
2.89051	1.96	354.07	
2.76219	1.96	354.075	
2.69697	1.96	354.08	
2.84844	1.96	354.085	
2.95573	1.96	354.09	
2.84844	1.96	354.095	
2.78743	1.96	354.1	
2.88	1.959	354.105	
2.89472	1.959	354.11	
2.70118	1.959	354.115	
2.60862	1.959	354.12	
2.77271	1.959	354.125	
2.90734	1.959	354.13	
2.80637	1.959	354.135	
2.77691	1.959	354.14	
2.92207	1.959	354.145	
2.98518	1.959	354.15	
2.83161	1.959	354.155	
2.73694	1.959	354.16	
2.82109	1.959	354.165	
2.89262	1.959	354.17	
2.77902	1.959	354.175	
2.73694	1.959	354.18	
2.88631	1.959	354.185	
2.98097	1.959	354.19	
2.85896	1.959	354.195	
2.7706	1.959	354.2	
2.8274	1.958	354.205	
2.86527	1.958	354.21	
2.70118	1.958	354.215	
2.62755	1.958	354.22	
2.78112	1.958	354.225	
2.8821	1.958	354.23	
2.79795	1.958	354.235	
2.78743	1.958	354.24	
2.90103	1.958	354.245	
2.96625	1.958	354.25	
2.82109	1.958	354.255	
2.71801	1.958	354.26	
2.81478	1.958	354.265	
2.87158	1.958	354.27	
2.77271	1.958	354.275	
2.74536	1.958	354.28	
2.85054	1.958	354.285	
2.93259	1.958	354.29	
2.82109	1.958	354.295	
2.75377	1.958	354.3	
2.80637	1.957	354.305	
2.8274	1.957	354.31	
2.70118	1.957	354.315	
2.65069	1.957	354.32	
2.79585	1.957	354.325	
2.89262	1.957	354.33	
2.80005	1.957	354.335	
2.78112	1.957	354.34	
2.85896	1.957	354.345	
2.89051	1.957	354.35	
2.75798	1.957	354.355	
2.7117	1.957	354.36	
2.79164	1.957	354.365	
2.86948	1.957	354.37	
2.77902	1.957	354.375	
2.77691	1.957	354.38	
2.87368	1.957	354.385	
2.90524	1.957	354.39	
2.78743	1.957	354.395	
2.73484	1.957	354.4	
2.81478	1.956	354.405	
2.85054	1.956	354.41	
2.74115	1.956	354.415	
2.74536	1.956	354.42	
2.89051	1.956	354.425	
2.90314	1.956	354.43	
2.75588	1.956	354.435	
2.67804	1.956	354.44	
2.79585	1.956	354.445	
2.84844	1.956	354.45	
2.76219	1.956	354.455	
2.78112	1.956	354.46	
2.92838	1.956	354.465	
2.97046	1.956	354.47	
2.85054	1.956	354.475	
2.7706	1.956	354.48	
2.83371	1.956	354.485	
2.84844	1.956	354.49	
2.75167	1.956	354.495	
2.75588	1.956	354.5	
2.87368	1.955	354.505	
2.93259	1.955	354.51	
2.79795	1.955	354.515	
2.75588	1.955	354.52	
2.89262	1.955	354.525	
2.91997	1.955	354.53	
2.75588	1.955	354.535	
2.7138	1.955	354.54	
2.86106	1.955	354.545	
2.93048	1.955	354.55	
2.8232	1.955	354.555	
2.78112	1.955	354.56	
2.89683	1.955	354.565	
2.90945	1.955	354.57	
2.73484	1.955	354.575	
2.68225	1.955	354.58	
2.81057	1.955	354.585	
2.88	1.955	354.59	
2.80426	1.955	354.595	
2.80847	1.955	354.6	
2.91576	1.954	354.605	
2.95152	1.954	354.61	
2.74956	1.954	354.615	
2.66331	1.954	354.62	
2.81057	1.954	354.625	
2.85265	1.954	354.63	
2.73063	1.954	354.635	
2.70328	1.954	354.64	
2.87579	1.954	354.645	
2.95363	1.954	354.65	
2.81478	1.954	354.655	
2.75588	1.954	354.66	
2.87368	1.954	354.665	
2.91576	1.954	354.67	
2.78322	1.954	354.675	
2.72011	1.954	354.68	
2.86737	1.954	354.685	
2.90734	1.954	354.69	
2.80216	1.954	354.695	
2.75167	1.954	354.7	
2.86737	1.953	354.705	
2.88	1.953	354.71	
2.68435	1.953	354.715	
2.62755	1.953	354.72	
2.79795	1.953	354.725	
2.90734	1.953	354.73	
2.79795	1.953	354.735	
2.76219	1.953	354.74	
2.91997	1.953	354.745	
2.98097	1.953	354.75	
2.83161	1.953	354.755	
2.70328	1.953	354.76	
2.79164	1.953	354.765	
2.84213	1.953	354.77	
2.73905	1.953	354.775	
2.7117	1.953	354.78	
2.82951	1.953	354.785	
2.91997	1.953	354.79	
2.8274	1.953	354.795	
2.7685	1.953	354.8	
2.84634	1.952	354.805	
2.85475	1.952	354.81	
2.69276	1.952	354.815	
2.63386	1.952	354.82	
2.82109	1.952	354.825	
2.92207	1.952	354.83	
2.78533	1.952	354.835	
2.73905	1.952	354.84	
2.85685	1.952	354.845	
2.94942	1.952	354.85	
2.80637	1.952	354.855	
2.70539	1.952	354.86	
2.81057	1.952	354.865	
2.86527	1.952	354.87	
2.76639	1.952	354.875	
2.70959	1.952	354.88	
2.84213	1.952	354.885	
2.91366	1.952	354.89	
2.80426	1.952	354.895	
2.73694	1.952	354.9	
2.80216	1.951	354.905	
2.86106	1.951	354.91	
2.72222	1.951	354.915	
2.66331	1.951	354.92	
2.83371	1.951	354.925	
2.92838	1.951	354.93	
2.81899	1.951	354.935	
2.75167	1.951	354.94	
2.84423	1.951	354.945	
2.89051	1.951	354.95	
2.7706	1.951	354.955	
2.69276	1.951	354.96	
2.83161	1.951	354.965	
2.91155	1.951	354.97	
2.80216	1.951	354.975	
2.74325	1.951	354.98	
2.83371	1.951	354.985	
2.89472	1.951	354.99	
2.7685	1.951	354.995	
2.7117	1.951	355	
2.81478	1.95	355.005	
2.86737	1.95	355.01	
2.73905	1.95	355.015	
2.67593	1.95	355.02	
2.82951	1.95	355.025	
2.91155	1.95	355.03	
2.79795	1.95	355.035	
2.73063	1.95	355.04	
2.8842	1.95	355.045	
2.94942	1.95	355.05	
2.81478	1.95	355.055	
2.74956	1.95	355.06	
2.85265	1.95	355.065	
2.88631	1.95	355.07	
2.7706	1.95	355.075	
2.69697	1.95	355.08	
2.78954	1.95	355.085	
2.83582	1.95	355.09	
2.72853	1.95	355.095	
2.68645	1.95	355.1	
2.81268	1.949	355.105	
2.86737	1.949	355.11	
2.7706	1.949	355.115	
2.71801	1.949	355.12	
2.85685	1.949	355.125	
2.90734	1.949	355.13	
2.74536	1.949	355.135	
2.68645	1.949	355.14	
2.84423	1.949	355.145	
2.92628	1.949	355.15	
2.80847	1.949	355.155	
2.75167	1.949	355.16	
2.86317	1.949	355.165	
2.87158	1.949	355.17	
2.70959	1.949	355.175	
2.62755	1.949	355.18	
2.73694	1.949	355.185	
2.8274	1.949	355.19	
2.73694	1.949	355.195	
2.7138	1.949	355.2	
2.84423	1.948	355.205	
2.91786	1.948	355.21	
2.75377	1.948	355.215	
2.68225	1.948	355.22	
2.83161	1.948	355.225	
2.90524	1.948	355.23	
2.76219	1.948	355.235	
2.68645	1.948	355.24	
2.84423	1.948	355.245	
2.95152	1.948	355.25	
2.81268	1.948	355.255	
2.73484	1.948	355.26	
2.83371	1.948	355.265	
2.88631	1.948	355.27	
2.72642	1.948	355.275	
2.64227	1.948	355.28	
2.77902	1.948	355.285	
2.87368	1.948	355.29	
2.76639	1.948	355.295	
2.69908	1.948	355.3	
2.81688	1.947	355.305	
2.89683	1.947	355.31	
2.74325	1.947	355.315	
2.64859	1.947	355.32	
2.83792	1.947	355.325	
2.941	1.947	355.33	
2.81057	1.947	355.335	
2.73273	1.947	355.34	
2.85896	1.947	355.345	
2.94942	1.947	355.35	
2.79374	1.947	355.355	
2.7117	1.947	355.36	
2.8253	1.947	355.365	
2.89683	1.947	355.37	
2.74956	1.947	355.375	
2.6549	1.947	355.38	
2.77481	1.947	355.385	
2.85054	1.947	355.39	
2.76429	1.947	355.395	
2.70749	1.947	355.4	
2.81478	1.946	355.405	
2.89051	1.946	355.41	
2.72853	1.946	355.415	
2.6549	1.946	355.42	
2.8253	1.946	355.425	
2.941	1.946	355.43	
2.83582	1.946	355.435	
2.77481	1.946	355.44	
2.90945	1.946	355.445	
2.96414	1.946	355.45	
2.77481	1.946	355.455	
2.64859	1.946	355.46	
2.75588	1.946	355.465	
2.84213	1.946	355.47	
2.75377	1.946	355.475	
2.73484	1.946	355.48	
2.8842	1.946	355.485	
2.96414	1.946	355.49	
2.79795	1.946	355.495	
2.67173	1.946	355.5	
2.76639	1.945	355.505	
2.84423	1.945	355.51	
2.67383	1.945	355.515	
2.62755	1.945	355.52	
2.86737	1.945	355.525	
3.01463	1.945	355.53	
2.89472	1.945	355.535	
2.74956	1.945	355.54	
2.83371	1.945	355.545	
2.8842	1.945	355.55	
2.69487	1.945	355.555	
2.56654	1.945	355.56	
2.70328	1.945	355.565	
2.86527	1.945	355.57	
2.83582	1.945	355.575	
2.77481	1.945	355.58	
2.88	1.945	355.585	
2.91155	1.945	355.59	
2.75167	1.945	355.595	
2.60862	1.945	355.6	
2.69487	1.944	355.605	
2.78954	1.944	355.61	
2.71591	1.944	355.615	
2.7138	1.944	355.62	
2.89472	1.944	355.625	
3.01253	1.944	355.63	
2.84634	1.944	355.635	
2.70539	1.944	355.64	
2.77481	1.944	355.645	
2.81899	1.944	355.65	
2.71591	1.944	355.655	
2.68435	1.944	355.66	
2.82951	1.944	355.665	
2.90945	1.944	355.67	
2.80005	1.944	355.675	
2.70749	1.944	355.68	
2.7706	1.944	355.685	
2.79585	1.944	355.69	
2.68014	1.944	355.695	
2.65279	1.944	355.7	
2.78954	1.943	355.705	
2.90734	1.943	355.71	
2.79374	1.943	355.715	
2.74325	1.943	355.72	
2.86737	1.943	355.725	
2.91155	1.943	355.73	
2.75167	1.943	355.735	
2.65069	1.943	355.74	
2.74956	1.943	355.745	
2.84634	1.943	355.75	
2.74325	1.943	355.755	
2.72222	1.943	355.76	
2.88	1.943	355.765	
2.94521	1.943	355.77	
2.79374	1.943	355.775	
2.69908	1.943	355.78	
2.76429	1.943	355.785	
2.78743	1.943	355.79	
2.68014	1.943	355.795	
2.6549	1.943	355.8	
2.82109	1.942	355.805	
2.89051	1.942	355.81	
2.75167	1.942	355.815	
2.66752	1.942	355.82	
2.79795	1.942	355.825	
2.85265	1.942	355.83	
2.70118	1.942	355.835	
2.64859	1.942	355.84	
2.84634	1.942	355.845	
2.96204	1.942	355.85	
2.86737	1.942	355.855	
2.80005	1.942	355.86	
2.89051	1.942	355.865	
2.8842	1.942	355.87	
2.70749	1.942	355.875	
2.61703	1.942	355.88	
2.73694	1.942	355.885	
2.84002	1.942	355.89	
